p02533,user2533,password,Player 2533,USA
p02534,user2534,password,Player 2534,USA
p02535,user2535,password,Player 2535,USA
p02536,user2536,password,Player 2536,USA
p02537,user2537,password,Player 2537,USA
p02538,user2538,password,Player 2538,USA
p02539,user2539,password,Player 2539,USA
p02540,user2540,password,Player 2540,USA
p02541,user2541,password,Player 2541,USA
p02542,user2542,password,Player 2542,USA
p02543,user2543,password,Player 2543,USA
p02544,user2544,password,Player 2544,USA
p02545,user2545,password,Player 2545,USA
p02546,user2546,password,Player 2546,USA
p02547,user2547,password,Player 2547,USA
p02548,user2548,password,Player 2548,USA
p02549,user2549,password,Player 2549,USA
p02550,user2550,password,Player 2550,USA
p02551,user2551,password,Player 2551,USA
p02552,user2552,password,Player 2552,USA
p02553,user2553,password,Player 2553,USA
p02554,user2554,password,Player 2554,USA
p02555,user2555,password,Player 2555,USA
p02556,user2556,password,Player 2556,USA
p02557,user2557,password,Player 2557,USA
p02558,user2558,password,Player 2558,USA
p02559,user2559,password,Player 2559,USA
p02560,user2560,password,Player 2560,USA
p02561,user2561,password,Player 2561,USA
p02562,user2562,password,Player 2562,USA
p02563,user2563,password,Player 2563,USA
p02564,user2564,password,Player 2564,USA
p02565,user2565,password,Player 2565,USA
p02566,user2566,password,Player 2566,USA
p02567,user2567,password,Player 2567,USA
p02568,user2568,password,Player 2568,USA
p02569,user2569,password,Player 2569,USA
p02570,user2570,password,Player 2570,USA
p02571,user2571,password,Player 2571,USA
p02572,user2572,password,Player 2572,USA
p02573,user2573,password,Player 2573,USA
p02574,user2574,password,Player 2574,USA
p02575,user2575,password,Player 2575,USA
p02576,user2576,password,Player 2576,USA
p02577,user2577,password,Player 2577,USA
p02578,user2578,password,Player 2578,USA
p02579,user2579,password,Player 2579,USA
p02580,user2580,password,Player 2580,USA
p02581,user2581,password,Player 2581,USA
p02582,user2582,password,Player 2582,USA
p02583,user2583,password,Player 2583,USA
p02584,user2584,password,Player 2584,USA
p02585,user2585,password,Player 2585,USA
p02586,user2586,password,Player 2586,USA
p02587,user2587,password,Player 2587,USA
p02588,user2588,password,Player 2588,USA
p02589,user2589,password,Player 2589,USA
p02590,user2590,password,Player 2590,USA
p02591,user2591,password,Player 2591,USA
p02592,user2592,password,Player 2592,USA
p02593,user2593,password,Player 2593,USA
p02594,user2594,password,Player 2594,USA
p02595,user2595,password,Player 2595,USA
p02596,user2596,password,Player 2596,USA
p02597,user2597,password,Player 2597,USA
p02598,user2598,password,Player 2598,USA
p02599,user2599,password,Player 2599,USA
p02600,user2600,password,Player 2600,USA
p02601,user2601,password,Player 2601,USA
p02602,user2602,password,Player 2602,USA
p02603,user2603,password,Player 2603,USA
p02604,user2604,password,Player 2604,USA
p02605,user2605,password,Player 2605,USA
p02606,user2606,password,Player 2606,USA
p02607,user2607,password,Player 2607,USA
p02608,user2608,password,Player 2608,USA
p02609,user2609,password,Player 2609,USA
p02610,user2610,password,Player 2610,USA
p02611,user2611,password,Player 2611,USA
p02612,user2612,password,Player 2612,USA
p02613,user2613,password,Player 2613,USA
p02614,user2614,password,Player 2614,USA
p02615,user2615,password,Player 2615,USA
p02616,user2616,password,Player 2616,USA
p02617,user2617,password,Player 2617,USA
p02618,user2618,password,Player 2618,USA
p02619,user2619,password,Player 2619,USA
p02620,user2620,password,Player 2620,USA
p02621,user2621,password,Player 2621,USA
p02622,user2622,password,Player 2622,USA
p02623,user2623,password,Player 2623,USA
p02624,user2624,password,Player 2624,USA
p02625,user2625,password,Player 2625,USA
p02626,user2626,password,Player 2626,USA
p02627,user2627,password,Player 2627,USA
p02628,user2628,password,Player 2628,USA
p02629,user2629,password,Player 2629,USA
p02630,user2630,password,Player 2630,USA
p02631,user2631,password,Player 2631,USA
p02632,user2632,password,Player 2632,USA
p02633,user2633,password,Player 2633,USA
p02634,user2634,password,Player 2634,USA
p02635,user2635,password,Player 2635,USA
p02636,user2636,password,Player 2636,USA
p02637,user2637,password,Player 2637,USA
p02638,user2638,password,Player 2638,USA
p02639,user2639,password,Player 2639,USA
p02640,user2640,password,Player 2640,USA
p02641,user2641,password,Player 2641,USA
p02642,user2642,password,Player 2642,USA
p02643,user2643,password,Player 2643,USA
p02644,user2644,password,Player 2644,USA
p02645,user2645,password,Player 2645,USA
p02646,user2646,password,Player 2646,USA
p02647,user2647,password,Player 2647,USA
p02648,user2648,password,Player 2648,USA
p02649,user2649,password,Player 2649,USA
p02650,user2650,password,Player 2650,USA
p02651,user2651,password,Player 2651,USA
p02652,user2652,password,Player 2652,USA
p02653,user2653,password,Player 2653,USA
p02654,user2654,password,Player 2654,USA
p02655,user2655,password,Player 2655,USA
p02656,user2656,password,Player 2656,USA
p02657,user2657,password,Player 2657,USA
p02658,user2658,password,Player 2658,USA
p02659,user2659,password,Player 2659,USA
p02660,user2660,password,Player 2660,USA
p02661,user2661,password,Player 2661,USA
p02662,user2662,password,Player 2662,USA
p02663,user2663,password,Player 2663,USA
p02664,user2664,password,Player 2664,USA
p02665,user2665,password,Player 2665,USA
p02666,user2666,password,Player 2666,USA
p02667,user2667,password,Player 2667,USA
p02668,user2668,password,Player 2668,USA
p02669,user2669,password,Player 2669,USA
p02670,user2670,password,Player 2670,USA
p02671,user2671,password,Player 2671,USA
p02672,user2672,password,Player 2672,USA
p02673,user2673,password,Player 2673,USA
p02674,user2674,password,Player 2674,USA
p02675,user2675,password,Player 2675,USA
p02676,user2676,password,Player 2676,USA
p02677,user2677,password,Player 2677,USA
p02678,user2678,password,Player 2678,USA
p02679,user2679,password,Player 2679,USA
p02680,user2680,password,Player 2680,USA
p02681,user2681,password,Player 2681,USA
p02682,user2682,password,Player 2682,USA
p02683,user2683,password,Player 2683,USA
p02684,user2684,password,Player 2684,USA
p02685,user2685,password,Player 2685,USA
p02686,user2686,password,Player 2686,USA
p02687,user2687,password,Player 2687,USA
p02688,user2688,password,Player 2688,USA
p02689,user2689,password,Player 2689,USA
p02690,user2690,password,Player 2690,USA
p02691,user2691,password,Player 2691,USA
p02692,user2692,password,Player 2692,USA
p02693,user2693,password,Player 2693,USA
p02694,user2694,password,Player 2694,USA
p02695,user2695,password,Player 2695,USA
p02696,user2696,password,Player 2696,USA
p02697,user2697,password,Player 2697,USA
p02698,user2698,password,Player 2698,USA
p02699,user2699,password,Player 2699,USA
p02700,user2700,password,Player 2700,USA
p02701,user2701,password,Player 2701,USA
p02702,user2702,password,Player 2702,USA
p02703,user2703,password,Player 2703,USA
p02704,user2704,password,Player 2704,USA
p02705,user2705,password,Player 2705,USA
p02706,user2706,password,Player 2706,USA
p02707,user2707,password,Player 2707,USA
p02708,user2708,password,Player 2708,USA
p02709,user2709,password,Player 2709,USA
p02710,user2710,password,Player 2710,USA
p02711,user2711,password,Player 2711,USA
p02712,user2712,password,Player 2712,USA
p02713,user2713,password,Player 2713,USA
p02714,user2714,password,Player 2714,USA
p02715,user2715,password,Player 2715,USA
p02716,user2716,password,Player 2716,USA
p02717,user2717,password,Player 2717,USA
p02718,user2718,password,Player 2718,USA
p02719,user2719,password,Player 2719,USA
p02720,user2720,password,Player 2720,USA
p02721,user2721,password,Player 2721,USA
p02722,user2722,password,Player 2722,USA
p02723,user2723,password,Player 2723,USA
p02724,user2724,password,Player 2724,USA
p02725,user2725,password,Player 2725,USA
p02726,user2726,password,Player 2726,USA
p02727,user2727,password,Player 2727,USA
p02728,user2728,password,Player 2728,USA
p02729,user2729,password,Player 2729,USA
p02730,user2730,password,Player 2730,USA
p02731,user2731,password,Player 2731,USA
p02732,user2732,password,Player 2732,USA
p02733,user2733,password,Player 2733,USA
p02734,user2734,password,Player 2734,USA
p02735,user2735,password,Player 2735,USA
p02736,user2736,password,Player 2736,USA
p02737,user2737,password,Player 2737,USA
p02738,user2738,password,Player 2738,USA
p02739,user2739,password,Player 2739,USA
p02740,user2740,password,Player 2740,USA
p02741,user2741,password,Player 2741,USA
p02742,user2742,password,Player 2742,USA
p02743,user2743,password,Player 2743,USA
p02744,user2744,password,Player 2744,USA
p02745,user2745,password,Player 2745,USA
p02746,user2746,password,Player 2746,USA
p02747,user2747,password,Player 2747,USA
p02748,user2748,password,Player 2748,USA
p02749,user2749,password,Player 2749,USA
p02750,user2750,password,Player 2750,USA
p02751,user2751,password,Player 2751,USA
p02752,user2752,password,Player 2752,USA
p02753,user2753,password,Player 2753,USA
p02754,user2754,password,Player 2754,USA
p02755,user2755,password,Player 2755,USA
p02756,user2756,password,Player 2756,USA
p02757,user2757,password,Player 2757,USA
p02758,user2758,password,Player 2758,USA
p02759,user2759,password,Player 2759,USA
p02760,user2760,password,Player 2760,USA
p02761,user2761,password,Player 2761,USA
p02762,user2762,password,Player 2762,USA
p02763,user2763,password,Player 2763,USA
p02764,user2764,password,Player 2764,USA
p02765,user2765,password,Player 2765,USA
p02766,user2766,password,Player 2766,USA
p02767,user2767,password,Player 2767,USA
p02768,user2768,password,Player 2768,USA
p02769,user2769,password,Player 2769,USA
p02770,user2770,password,Player 2770,USA
p02771,user2771,password,Player 2771,USA
p02772,user2772,password,Player 2772,USA
p02773,user2773,password,Player 2773,USA
p02774,user2774,password,Player 2774,USA
p02775,user2775,password,Player 2775,USA
p02776,user2776,password,Player 2776,USA
p02777,user2777,password,Player 2777,USA
p02778,user2778,password,Player 2778,USA
p02779,user2779,password,Player 2779,USA
p02780,user2780,password,Player 2780,USA
p02781,user2781,password,Player 2781,USA
p02782,user2782,password,Player 2782,USA
p02783,user2783,password,Player 2783,USA
p02784,user2784,password,Player 2784,USA
p02785,user2785,password,Player 2785,USA
p02786,user2786,password,Player 2786,USA
p02787,user2787,password,Player 2787,USA
p02788,user2788,password,Player 2788,USA
p02789,user2789,password,Player 2789,USA
p02790,user2790,password,Player 2790,USA
p02791,user2791,password,Player 2791,USA
p02792,user2792,password,Player 2792,USA
p02793,user2793,password,Player 2793,USA
p02794,user2794,password,Player 2794,USA
p02795,user2795,password,Player 2795,USA
p02796,user2796,password,Player 2796,USA
p02797,user2797,password,Player 2797,USA
p02798,user2798,password,Player 2798,USA
p02799,user2799,password,Player 2799,USA
p02800,user2800,password,Player 2800,USA
p02801,user2801,password,Player 2801,USA
p02802,user2802,password,Player 2802,USA
p02803,user2803,password,Player 2803,USA
p02804,user2804,password,Player 2804,USA
p02805,user2805,password,Player 2805,USA
p02806,user2806,password,Player 2806,USA
p02807,user2807,password,Player 2807,USA
p02808,user2808,password,Player 2808,USA
p02809,user2809,password,Player 2809,USA
p02810,user2810,password,Player 2810,USA
p02811,user2811,password,Player 2811,USA
p02812,user2812,password,Player 2812,USA
p02813,user2813,password,Player 2813,USA
p02814,user2814,password,Player 2814,USA
p02815,user2815,password,Player 2815,USA
p02816,user2816,password,Player 2816,USA
p02817,user2817,password,Player 2817,USA
p02818,user2818,password,Player 2818,USA
p02819,user2819,password,Player 2819,USA
p02820,user2820,password,Player 2820,USA
p02821,user2821,password,Player 2821,USA
p02822,user2822,password,Player 2822,USA
p02823,user2823,password,Player 2823,USA
p02824,user2824,password,Player 2824,USA
p02825,user2825,password,Player 2825,USA
p02826,user2826,password,Player 2826,USA
p02827,user2827,password,Player 2827,USA
p02828,user2828,password,Player 2828,USA
p02829,user2829,password,Player 2829,USA
p02830,user2830,password,Player 2830,USA
p02831,user2831,password,Player 2831,USA
p02832,user2832,password,Player 2832,USA
p02833,user2833,password,Player 2833,USA
p02834,user2834,password,Player 2834,USA
p02835,user2835,password,Player 2835,USA
p02836,user2836,password,Player 2836,USA
p02837,user2837,password,Player 2837,USA
p02838,user2838,password,Player 2838,USA
p02839,user2839,password,Player 2839,USA
p02840,user2840,password,Player 2840,USA
p02841,user2841,password,Player 2841,USA
p02842,user2842,password,Player 2842,USA
p02843,user2843,password,Player 2843,USA
p02844,user2844,password,Player 2844,USA
p02845,user2845,password,Player 2845,USA
p02846,user2846,password,Player 2846,USA
p02847,user2847,password,Player 2847,USA
p02848,user2848,password,Player 2848,USA
p02849,user2849,password,Player 2849,USA
p02850,user2850,password,Player 2850,USA
p02851,user2851,password,Player 2851,USA
p02852,user2852,password,Player 2852,USA
p02853,user2853,password,Player 2853,USA
p02854,user2854,password,Player 2854,USA
p02855,user2855,password,Player 2855,USA
p02856,user2856,password,Player 2856,USA
p02857,user2857,password,Player 2857,USA
p02858,user2858,password,Player 2858,USA
p02859,user2859,password,Player 2859,USA
p02860,user2860,password,Player 2860,USA
p02861,user2861,password,Player 2861,USA
p02862,user2862,password,Player 2862,USA
p02863,user2863,password,Player 2863,USA
p02864,user2864,password,Player 2864,USA
p02865,user2865,password,Player 2865,USA
p02866,user2866,password,Player 2866,USA
p02867,user2867,password,Player 2867,USA
p02868,user2868,password,Player 2868,USA
p02869,user2869,password,Player 2869,USA
p02870,user2870,password,Player 2870,USA
p02871,user2871,password,Player 2871,USA
p02872,user2872,password,Player 2872,USA
p02873,user2873,password,Player 2873,USA
p02874,user2874,password,Player 2874,USA
p02875,user2875,password,Player 2875,USA
p02876,user2876,password,Player 2876,USA
p02877,user2877,password,Player 2877,USA
p02878,user2878,password,Player 2878,USA
p02879,user2879,password,Player 2879,USA
p02880,user2880,password,Player 2880,USA
p02881,user2881,password,Player 2881,USA
p02882,user2882,password,Player 2882,USA
p02883,user2883,password,Player 2883,USA
p02884,user2884,password,Player 2884,USA
p02885,user2885,password,Player 2885,USA
p02886,user2886,password,Player 2886,USA
p02887,user2887,password,Player 2887,USA
p02888,user2888,password,Player 2888,USA
p02889,user2889,password,Player 2889,USA
p02890,user2890,password,Player 2890,USA
p02891,user2891,password,Player 2891,USA
p02892,user2892,password,Player 2892,USA
p02893,user2893,password,Player 2893,USA
p02894,user2894,password,Player 2894,USA
p02895,user2895,password,Player 2895,USA
p02896,user2896,password,Player 2896,USA
p02897,user2897,password,Player 2897,USA
p02898,user2898,password,Player 2898,USA
p02899,user2899,password,Player 2899,USA
p02900,user2900,password,Player 2900,USA
p02901,user2901,password,Player 2901,USA
p02902,user2902,password,Player 2902,USA
p02903,user2903,password,Player 2903,USA
p02904,user2904,password,Player 2904,USA
p02905,user2905,password,Player 2905,USA
p02906,user2906,password,Player 2906,USA
p02907,user2907,password,Player 2907,USA
p02908,user2908,password,Player 2908,USA
p02909,user2909,password,Player 2909,USA
p02910,user2910,password,Player 2910,USA
p02911,user2911,password,Player 2911,USA
p02912,user2912,password,Player 2912,USA
p02913,user2913,password,Player 2913,USA
p02914,user2914,password,Player 2914,USA
p02915,user2915,password,Player 2915,USA
p02916,user2916,password,Player 2916,USA
p02917,user2917,password,Player 2917,USA
p02918,user2918,password,Player 2918,USA
p02919,user2919,password,Player 2919,USA
p02920,user2920,password,Player 2920,USA
p02921,user2921,password,Player 2921,USA
p02922,user2922,password,Player 2922,USA
p02923,user2923,password,Player 2923,USA
p02924,user2924,password,Player 2924,USA
p02925,user2925,password,Player 2925,USA
p02926,user2926,password,Player 2926,USA
p02927,user2927,password,Player 2927,USA
p02928,user2928,password,Player 2928,USA
p02929,user2929,password,Player 2929,USA
p02930,user2930,password,Player 2930,USA
p02931,user2931,password,Player 2931,USA
p02932,user2932,password,Player 2932,USA
p02933,user2933,password,Player 2933,USA
p02934,user2934,password,Player 2934,USA
p02935,user2935,password,Player 2935,USA
p02936,user2936,password,Player 2936,USA
p02937,user2937,password,Player 2937,USA
p02938,user2938,password,Player 2938,USA
p02939,user2939,password,Player 2939,USA
p02940,user2940,password,Player 2940,USA
p02941,user2941,password,Player 2941,USA
p02942,user2942,password,Player 2942,USA
p02943,user2943,password,Player 2943,USA
p02944,user2944,password,Player 2944,USA
p02945,user2945,password,Player 2945,USA
p02946,user2946,password,Player 2946,USA
p02947,user2947,password,Player 2947,USA
p02948,user2948,password,Player 2948,USA
p02949,user2949,password,Player 2949,USA
p02950,user2950,password,Player 2950,USA
p02951,user2951,password,Player 2951,USA
p02952,user2952,password,Player 2952,USA
p02953,user2953,password,Player 2953,USA
p02954,user2954,password,Player 2954,USA
p02955,user2955,password,Player 2955,USA
p02956,user2956,password,Player 2956,USA
p02957,user2957,password,Player 2957,USA
p02958,user2958,password,Player 2958,USA
p02959,user2959,password,Player 2959,USA
p02960,user2960,password,Player 2960,USA
p02961,user2961,password,Player 2961,USA
p02962,user2962,password,Player 2962,USA
p02963,user2963,password,Player 2963,USA
p02964,user2964,password,Player 2964,USA
p02965,user2965,password,Player 2965,USA
p02966,user2966,password,Player 2966,USA
p02967,user2967,password,Player 2967,USA
p02968,user2968,password,Player 2968,USA
p02969,user2969,password,Player 2969,USA
p02970,user2970,password,Player 2970,USA
p02971,user2971,password,Player 2971,USA
p02972,user2972,password,Player 2972,USA
p02973,user2973,password,Player 2973,USA
p02974,user2974,password,Player 2974,USA
p02975,user2975,password,Player 2975,USA
p02976,user2976,password,Player 2976,USA
p02977,user2977,password,Player 2977,USA
p02978,user2978,password,Player 2978,USA
p02979,user2979,password,Player 2979,USA
p02980,user2980,password,Player 2980,USA
p02981,user2981,password,Player 2981,USA
p02982,user2982,password,Player 2982,USA
p02983,user2983,password,Player 2983,USA
p02984,user2984,password,Player 2984,USA
p02985,user2985,password,Player 2985,USA
p02986,user2986,password,Player 2986,USA
p02987,user2987,password,Player 2987,USA
p02988,user2988,password,Player 2988,USA
p02989,user2989,password,Player 2989,USA
p02990,user2990,password,Player 2990,USA
p02991,user2991,password,Player 2991,USA
p02992,user2992,password,Player 2992,USA
p02993,user2993,password,Player 2993,USA
p02994,user2994,password,Player 2994,USA
p02995,user2995,password,Player 2995,USA
p02996,user2996,password,Player 2996,USA
p02997,user2997,password,Player 2997,USA
p02998,user2998,password,Player 2998,USA
p02999,user2999,password,Player 2999,USA
p03000,user3000,password,Player 3000,USA
p03001,user3001,password,Player 3001,USA
p03002,user3002,password,Player 3002,USA
p03003,user3003,password,Player 3003,USA
p03004,user3004,password,Player 3004,USA
p03005,user3005,password,Player 3005,USA
p03006,user3006,password,Player 3006,USA
p03007,user3007,password,Player 3007,USA
p03008,user3008,password,Player 3008,USA
p03009,user3009,password,Player 3009,USA
p03010,user3010,password,Player 3010,USA
p03011,user3011,password,Player 3011,USA
p03012,user3012,password,Player 3012,USA
p03013,user3013,password,Player 3013,USA
p03014,user3014,password,Player 3014,USA
p03015,user3015,password,Player 3015,USA
p03016,user3016,password,Player 3016,USA
p03017,user3017,password,Player 3017,USA
p03018,user3018,password,Player 3018,USA
p03019,user3019,password,Player 3019,USA
p03020,user3020,password,Player 3020,USA
p03021,user3021,password,Player 3021,USA
p03022,user3022,password,Player 3022,USA
p03023,user3023,password,Player 3023,USA
p03024,user3024,password,Player 3024,USA
p03025,user3025,password,Player 3025,USA
p03026,user3026,password,Player 3026,USA
p03027,user3027,password,Player 3027,USA
p03028,user3028,password,Player 3028,USA
p03029,user3029,password,Player 3029,USA
p03030,user3030,password,Player 3030,USA
p03031,user3031,password,Player 3031,USA
p03032,user3032,password,Player 3032,USA
p03033,user3033,password,Player 3033,USA
p03034,user3034,password,Player 3034,USA
p03035,user3035,password,Player 3035,USA
p03036,user3036,password,Player 3036,USA
p03037,user3037,password,Player 3037,USA
p03038,user3038,password,Player 3038,USA
p03039,user3039,password,Player 3039,USA
p03040,user3040,password,Player 3040,USA
p03041,user3041,password,Player 3041,USA
p03042,user3042,password,Player 3042,USA
p03043,user3043,password,Player 3043,USA
p03044,user3044,password,Player 3044,USA
p03045,user3045,password,Player 3045,USA
p03046,user3046,password,Player 3046,USA
p03047,user3047,password,Player 3047,USA
p03048,user3048,password,Player 3048,USA
p03049,user3049,password,Player 3049,USA
p03050,user3050,password,Player 3050,USA
p03051,user3051,password,Player 3051,USA
p03052,user3052,password,Player 3052,USA
p03053,user3053,password,Player 3053,USA
p03054,user3054,password,Player 3054,USA
p03055,user3055,password,Player 3055,USA
p03056,user3056,password,Player 3056,USA
p03057,user3057,password,Player 3057,USA
p03058,user3058,password,Player 3058,USA
p03059,user3059,password,Player 3059,USA
p03060,user3060,password,Player 3060,USA
p03061,user3061,password,Player 3061,USA
p03062,user3062,password,Player 3062,USA
p03063,user3063,password,Player 3063,USA
p03064,user3064,password,Player 3064,USA
p03065,user3065,password,Player 3065,USA
p03066,user3066,password,Player 3066,USA
p03067,user3067,password,Player 3067,USA
p03068,user3068,password,Player 3068,USA
p03069,user3069,password,Player 3069,USA
p03070,user3070,password,Player 3070,USA
p03071,user3071,password,Player 3071,USA
p03072,user3072,password,Player 3072,USA
p03073,user3073,password,Player 3073,USA
p03074,user3074,password,Player 3074,USA
p03075,user3075,password,Player 3075,USA
p03076,user3076,password,Player 3076,USA
p03077,user3077,password,Player 3077,USA
p03078,user3078,password,Player 3078,USA
p03079,user3079,password,Player 3079,USA
p03080,user3080,password,Player 3080,USA
p03081,user3081,password,Player 3081,USA
p03082,user3082,password,Player 3082,USA
p03083,user3083,password,Player 3083,USA
p03084,user3084,password,Player 3084,USA
p03085,user3085,password,Player 3085,USA
p03086,user3086,password,Player 3086,USA
p03087,user3087,password,Player 3087,USA
p03088,user3088,password,Player 3088,USA
p03089,user3089,password,Player 3089,USA
p03090,user3090,password,Player 3090,USA
p03091,user3091,password,Player 3091,USA
p03092,user3092,password,Player 3092,USA
p03093,user3093,password,Player 3093,USA
p03094,user3094,password,Player 3094,USA
p03095,user3095,password,Player 3095,USA
p03096,user3096,password,Player 3096,USA
p03097,user3097,password,Player 3097,USA
p03098,user3098,password,Player 3098,USA
p03099,user3099,password,Player 3099,USA
p03100,user3100,password,Player 3100,USA
p03101,user3101,password,Player 3101,USA
p03102,user3102,password,Player 3102,USA
p03103,user3103,password,Player 3103,USA
p03104,user3104,password,Player 3104,USA
p03105,user3105,password,Player 3105,USA
p03106,user3106,password,Player 3106,USA
p03107,user3107,password,Player 3107,USA
p03108,user3108,password,Player 3108,USA
p03109,user3109,password,Player 3109,USA
p03110,user3110,password,Player 3110,USA
p03111,user3111,password,Player 3111,USA
p03112,user3112,password,Player 3112,USA
p03113,user3113,password,Player 3113,USA
p03114,user3114,password,Player 3114,USA
p03115,user3115,password,Player 3115,USA
p03116,user3116,password,Player 3116,USA
p03117,user3117,password,Player 3117,USA
p03118,user3118,password,Player 3118,USA
p03119,user3119,password,Player 3119,USA
p03120,user3120,password,Player 3120,USA
p03121,user3121,password,Player 3121,USA
p03122,user3122,password,Player 3122,USA
p03123,user3123,password,Player 3123,USA
p03124,user3124,password,Player 3124,USA
p03125,user3125,password,Player 3125,USA
p03126,user3126,password,Player 3126,USA
p03127,user3127,password,Player 3127,USA
p03128,user3128,password,Player 3128,USA
p03129,user3129,password,Player 3129,USA
p03130,user3130,password,Player 3130,USA
p03131,user3131,password,Player 3131,USA
p03132,user3132,password,Player 3132,USA
p03133,user3133,password,Player 3133,USA
p03134,user3134,password,Player 3134,USA
p03135,user3135,password,Player 3135,USA
p03136,user3136,password,Player 3136,USA
p03137,user3137,password,Player 3137,USA
p03138,user3138,password,Player 3138,USA
p03139,user3139,password,Player 3139,USA
p03140,user3140,password,Player 3140,USA
p03141,user3141,password,Player 3141,USA
p03142,user3142,password,Player 3142,USA
p03143,user3143,password,Player 3143,USA
p03144,user3144,password,Player 3144,USA
p03145,user3145,password,Player 3145,USA
p03146,user3146,password,Player 3146,USA
p03147,user3147,password,Player 3147,USA
p03148,user3148,password,Player 3148,USA
p03149,user3149,password,Player 3149,USA
p03150,user3150,password,Player 3150,USA
p03151,user3151,password,Player 3151,USA
p03152,user3152,password,Player 3152,USA
p03153,user3153,password,Player 3153,USA
p03154,user3154,password,Player 3154,USA
p03155,user3155,password,Player 3155,USA
p03156,user3156,password,Player 3156,USA
p03157,user3157,password,Player 3157,USA
p03158,user3158,password,Player 3158,USA
p03159,user3159,password,Player 3159,USA
p03160,user3160,password,Player 3160,USA
p03161,user3161,password,Player 3161,USA
p03162,user3162,password,Player 3162,USA
p03163,user3163,password,Player 3163,USA
p03164,user3164,password,Player 3164,USA
p03165,user3165,password,Player 3165,USA
p03166,user3166,password,Player 3166,USA
p03167,user3167,password,Player 3167,USA
p03168,user3168,password,Player 3168,USA
p03169,user3169,password,Player 3169,USA
p03170,user3170,password,Player 3170,USA
p03171,user3171,password,Player 3171,USA
p03172,user3172,password,Player 3172,USA
p03173,user3173,password,Player 3173,USA
p03174,user3174,password,Player 3174,USA
p03175,user3175,password,Player 3175,USA
p03176,user3176,password,Player 3176,USA
p03177,user3177,password,Player 3177,USA
p03178,user3178,password,Player 3178,USA
p03179,user3179,password,Player 3179,USA
p03180,user3180,password,Player 3180,USA
p03181,user3181,password,Player 3181,USA
p03182,user3182,password,Player 3182,USA
p03183,user3183,password,Player 3183,USA
p03184,user3184,password,Player 3184,USA
p03185,user3185,password,Player 3185,USA
p03186,user3186,password,Player 3186,USA
p03187,user3187,password,Player 3187,USA
p03188,user3188,password,Player 3188,USA
p03189,user3189,password,Player 3189,USA
p03190,user3190,password,Player 3190,USA
p03191,user3191,password,Player 3191,USA
p03192,user3192,password,Player 3192,USA
p03193,user3193,password,Player 3193,USA
p03194,user3194,password,Player 3194,USA
p03195,user3195,password,Player 3195,USA
p03196,user3196,password,Player 3196,USA
p03197,user3197,password,Player 3197,USA
p03198,user3198,password,Player 3198,USA
p03199,user3199,password,Player 3199,USA
p03200,user3200,password,Player 3200,USA
p03201,user3201,password,Player 3201,USA
p03202,user3202,password,Player 3202,USA
p03203,user3203,password,Player 3203,USA
p03204,user3204,password,Player 3204,USA
p03205,user3205,password,Player 3205,USA
p03206,user3206,password,Player 3206,USA
p03207,user3207,password,Player 3207,USA
p03208,user3208,password,Player 3208,USA
p03209,user3209,password,Player 3209,USA
p03210,user3210,password,Player 3210,USA
p03211,user3211,password,Player 3211,USA
p03212,user3212,password,Player 3212,USA
p03213,user3213,password,Player 3213,USA
p03214,user3214,password,Player 3214,USA
p03215,user3215,password,Player 3215,USA
p03216,user3216,password,Player 3216,USA
p03217,user3217,password,Player 3217,USA
p03218,user3218,password,Player 3218,USA
p03219,user3219,password,Player 3219,USA
p03220,user3220,password,Player 3220,USA
p03221,user3221,password,Player 3221,USA
p03222,user3222,password,Player 3222,USA
p03223,user3223,password,Player 3223,USA
p03224,user3224,password,Player 3224,USA
p03225,user3225,password,Player 3225,USA
p03226,user3226,password,Player 3226,USA
p03227,user3227,password,Player 3227,USA
p03228,user3228,password,Player 3228,USA
p03229,user3229,password,Player 3229,USA
p03230,user3230,password,Player 3230,USA
p03231,user3231,password,Player 3231,USA
p03232,user3232,password,Player 3232,USA
p03233,user3233,password,Player 3233,USA
p03234,user3234,password,Player 3234,USA
p03235,user3235,password,Player 3235,USA
p03236,user3236,password,Player 3236,USA
p03237,user3237,password,Player 3237,USA
p03238,user3238,password,Player 3238,USA
p03239,user3239,password,Player 3239,USA
p03240,user3240,password,Player 3240,USA
p03241,user3241,password,Player 3241,USA
p03242,user3242,password,Player 3242,USA
p03243,user3243,password,Player 3243,USA
p03244,user3244,password,Player 3244,USA
p03245,user3245,password,Player 3245,USA
p03246,user3246,password,Player 3246,USA
p03247,user3247,password,Player 3247,USA
p03248,user3248,password,Player 3248,USA
p03249,user3249,password,Player 3249,USA
p03250,user3250,password,Player 3250,USA
p03251,user3251,password,Player 3251,USA
p03252,user3252,password,Player 3252,USA
p03253,user3253,password,Player 3253,USA
p03254,user3254,password,Player 3254,USA
p03255,user3255,password,Player 3255,USA
p03256,user3256,password,Player 3256,USA
p03257,user3257,password,Player 3257,USA
p03258,user3258,password,Player 3258,USA
p03259,user3259,password,Player 3259,USA
p03260,user3260,password,Player 3260,USA
p03261,user3261,password,Player 3261,USA
p03262,user3262,password,Player 3262,USA
p03263,user3263,password,Player 3263,USA
p03264,user3264,password,Player 3264,USA
p03265,user3265,password,Player 3265,USA
p03266,user3266,password,Player 3266,USA
p03267,user3267,password,Player 3267,USA
p03268,user3268,password,Player 3268,USA
